uid,iid,rui
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'6044a6537a269f9e3c7237915f51157dd1b2cf528c189c5a2c219f83259eb594',0.3
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'765097265d68a08e41d7bc0b112b874974d73d622c09f3081aa013cb96bfa5f3',0.7
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'8118e13eb2b4595f304db3a04b2923e535265cbefc0c63121174d3fb3b76ddb4',0.3
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'85dcc68d58a3f3f606ab8ae4601286d5548f15cb23986b6b6eb4251c88fa41ad',0.7
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'b37bfa04523147b7e243fd04a64bef5bb5520f2a35ee5bf0fe3e2e98699e15ea',0.3
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'ba99c310b9e7ae8fc11cc010f7c71756e1e00be464407ae4869db1708b3758f8',0.3
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'be30db6a86422aa22b6b0253eee5d26d544c61c4d80884cb9c8846b34b79867f',0.7
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'c492b476f037ad9f09c2de87479e09485e11313ca6a3908b6bbaca436a2ee9b9',0.7
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'cdc825cdaaa7d9476655fc8b50c4b83e20d72c5aaae92d35991dfe2d9ddd23b3',0.3
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'd7d7cbb4d088b5964b985613b21725a534cff15efa9281ab2a5a411543489a71',0.3
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'eca85e87cd4ef5e8ed5fece1173c3d9a1a1f131222ffa1f118e41ed29c6abc62',0.7
b'2d36a12259d6a951f571b00fea26d74c250eddee031ca079b48ef5bc68236f57',b'f835d9f0a999484f0a988cd86672317bb159cfd8c6a93aad0ea556ff83c46fb6',0.7
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'044778464e4105a3362c9125f5055bb28f69ab27108ff24a94ab037df4411279',0.7
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'3d4632a10e4a3127a8dda058f55a086ec88b91d02e15e84e5a3c9fc5de1d6a76',0.3
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'40d20375505baf91da5307b07ea58f76aa7757d35cec37ee229768df0f0e9088',0.7
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'6044a6537a269f9e3c7237915f51157dd1b2cf528c189c5a2c219f83259eb594',0.3
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'8118e13eb2b4595f304db3a04b2923e535265cbefc0c63121174d3fb3b76ddb4',0.3
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'abc02fc11520c7de51037ca3b11b004f1ab2ab010b5084888f6011c94114c81d',0.7
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'aebd45c6be353fc7c4a85693a6b947f7aedbf2bf2b811f9b3e16f7a9002e11e4',0.3
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'b37bfa04523147b7e243fd04a64bef5bb5520f2a35ee5bf0fe3e2e98699e15ea',0.3
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'cdc825cdaaa7d9476655fc8b50c4b83e20d72c5aaae92d35991dfe2d9ddd23b3',0.7
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'd660db6bde2a0e93b2651854e414dfe0a1fd53e2e5c419dcc476e8b8d63683c7',0.7
b'2f491f7448fafe856484973e8ee3cbd8ddaea73f0b6c732ae3a8183071477437',b'e913c0cdbed32d60ce7e7b9fa225bb5655a0c2037733d82159ee49139daf30ab',0.7
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'044778464e4105a3362c9125f5055bb28f69ab27108ff24a94ab037df4411279',1.4
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'053978a71409d087b34ab8cd786ae3d59d931dba6d10dc0aef171a7f827931c9',0.7
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'131d9a80aefc55e61afbfe7e69dd4619dc8e71f9df379d2f0f8ac47d9edaa375',0.7
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'25e3ee58635e408287555b87cd6782c08da450e34215b45e978fd6590b718c1c',0.3
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'30cda95db0bcf0c657900ac182173ec22ce3906c881de8b3c4cc603b436d2191',0.7
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'3ff265e0d5d20da8a3414e2f49b941ba84c01ca5962f3adf3e4e49f792781d06',0.6
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'5580a047302dbddeec982629951012e0c3b81088a9042571c3c63d606ca22a6e',0.3
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'56ac3a65723f33e6f54f86318497bde2469750aa4e4e0aeb6f484bcb1db2a640',2.8
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'6080bf87af2b2061910435588058862b104486d0967075d46b7b72110d520cf0',1.0
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'765097265d68a08e41d7bc0b112b874974d73d622c09f3081aa013cb96bfa5f3',0.3
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'8118e13eb2b4595f304db3a04b2923e535265cbefc0c63121174d3fb3b76ddb4',0.7
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'8296c9fe1dd12b208397fb80bba9f8e5c5d35d1d1be7c38737a22f75340edc76',0.7
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'85dcc68d58a3f3f606ab8ae4601286d5548f15cb23986b6b6eb4251c88fa41ad',0.3
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'89a2a250c4fc378537e493e8cfa8e2e67ec7b4bff52dcc693c6a2afdb7f69b9f',1.0
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'abc02fc11520c7de51037ca3b11b004f1ab2ab010b5084888f6011c94114c81d',0.7
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'b3a5c7c4e22068066e9d95e2c3df8723b7c2100c4864574831019688ffbab145',1.0
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'c492b476f037ad9f09c2de87479e09485e11313ca6a3908b6bbaca436a2ee9b9',0.3
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'cdc825cdaaa7d9476655fc8b50c4b83e20d72c5aaae92d35991dfe2d9ddd23b3',0.7
b'32e72753cf9bd0dc54f059525bc1007d64e9abdb8af62fb9c3514a5420bc0f72',b'e29a99a4a3503f1fe66744a09773414c19b5e83a0b39b22c36e4bfc95aa154de',0.3
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'044778464e4105a3362c9125f5055bb28f69ab27108ff24a94ab037df4411279',0.7
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'30cda95db0bcf0c657900ac182173ec22ce3906c881de8b3c4cc603b436d2191',0.3
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'34693b2c53fac741717c7eeb8b95aa21143bd3aac6cc7fa437df3eac21f3f1d4',0.3
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'3b892cc2bebfbbe42bcdfacb3cf2c3e1365bf6b551bb6c9a40ffc39d680afe86',0.3
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'3d4632a10e4a3127a8dda058f55a086ec88b91d02e15e84e5a3c9fc5de1d6a76',0.3
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'40d20375505baf91da5307b07ea58f76aa7757d35cec37ee229768df0f0e9088',0.3
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'568bda07ab9aabc1acaf3fdb52b4c6ca0577e78c9b956e39722033be528bdee0',1.4
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'56ac3a65723f33e6f54f86318497bde2469750aa4e4e0aeb6f484bcb1db2a640',0.7
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'69016ea860663b95f9d0cc58817363303004a32fc9957f9d79e7893e4084881d',0.3
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'76d3b4527a4dbc3cb9e9e749348694a60890e0ebdbb8ee69c9fb342637ad8c16',1.7
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'8118e13eb2b4595f304db3a04b2923e535265cbefc0c63121174d3fb3b76ddb4',0.3
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'9ed0340d34ef514f3776d02ecfbaa5b380f79b5024e1e32cb93d407229746343',0.6
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'b37bfa04523147b7e243fd04a64bef5bb5520f2a35ee5bf0fe3e2e98699e15ea',0.7
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'bc1e4b5439349a9b19a5202cfd843b47d66a4ab2db581880671aa8ea5c06c79a',0.7
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'c0d3c66b08b45c28dab0d9fa72dc2ce508a18ffaae40fea997f40e2738a2786a',0.7
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'cad54cf728084c29159e6de13e7e4f5840d624786cc00d04e7c4aa094ad4a4bc',0.3
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'd7d7cbb4d088b5964b985613b21725a534cff15efa9281ab2a5a411543489a71',0.7
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'f495d08f788d46a2356f45426923192846caa0ea6b94f1400c1a9bbee814c7e5',1.0
b'3373a92b56fdeab9d60c185cfc2d87f6f6ca6fb486e236a4ac6dbd0615b530f4',b'f4ed7968d5e346cf43c8dcb25cbc42827718e4a0e79843e52777ebc921f1fae9',0.7
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'131d9a80aefc55e61afbfe7e69dd4619dc8e71f9df379d2f0f8ac47d9edaa375',0.3
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'25e3ee58635e408287555b87cd6782c08da450e34215b45e978fd6590b718c1c',0.3
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'30cda95db0bcf0c657900ac182173ec22ce3906c881de8b3c4cc603b436d2191',0.7
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'37a5821f758f4f076f73381cdc210eb7302f75670dd3fe77a96894b0280f307e',0.3
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'3ff265e0d5d20da8a3414e2f49b941ba84c01ca5962f3adf3e4e49f792781d06',0.7
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'529ea336c479c49f83c8e3bab0b34c6ef22e8ec35013faa1435283e0c728223c',0.7
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'568bda07ab9aabc1acaf3fdb52b4c6ca0577e78c9b956e39722033be528bdee0',0.3
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'6080bf87af2b2061910435588058862b104486d0967075d46b7b72110d520cf0',0.7
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'765097265d68a08e41d7bc0b112b874974d73d622c09f3081aa013cb96bfa5f3',0.3
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'aebd45c6be353fc7c4a85693a6b947f7aedbf2bf2b811f9b3e16f7a9002e11e4',0.3
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'ba99c310b9e7ae8fc11cc010f7c71756e1e00be464407ae4869db1708b3758f8',0.7
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'be30db6a86422aa22b6b0253eee5d26d544c61c4d80884cb9c8846b34b79867f',1.0
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'd660db6bde2a0e93b2651854e414dfe0a1fd53e2e5c419dcc476e8b8d63683c7',0.7
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'd7d7cbb4d088b5964b985613b21725a534cff15efa9281ab2a5a411543489a71',0.6
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'e913c0cdbed32d60ce7e7b9fa225bb5655a0c2037733d82159ee49139daf30ab',0.3
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'f495d08f788d46a2356f45426923192846caa0ea6b94f1400c1a9bbee814c7e5',0.3
b'35d3951777ed72e4b96e179f662bbc69ebd39cacdbb6dd79feaacd7d5e84e346',b'f4ed7968d5e346cf43c8dcb25cbc42827718e4a0e79843e52777ebc921f1fae9',1.0
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'044778464e4105a3362c9125f5055bb28f69ab27108ff24a94ab037df4411279',0.3
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'053978a71409d087b34ab8cd786ae3d59d931dba6d10dc0aef171a7f827931c9',0.3
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'17cd52f27d74444ba4804d020446eb3895b5ab2f67c754395f706bddc97cb859',0.7
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'25e3ee58635e408287555b87cd6782c08da450e34215b45e978fd6590b718c1c',0.7
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'2ecd8059d1fcc4fbc5c77d84975e893ed37c177461be6a954c54e927e8622ff3',0.7
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'3d4632a10e4a3127a8dda058f55a086ec88b91d02e15e84e5a3c9fc5de1d6a76',0.7
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'40d20375505baf91da5307b07ea58f76aa7757d35cec37ee229768df0f0e9088',0.7
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'529ea336c479c49f83c8e3bab0b34c6ef22e8ec35013faa1435283e0c728223c',0.7
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'5580a047302dbddeec982629951012e0c3b81088a9042571c3c63d606ca22a6e',0.3
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'578596b69ebf2a4d843e5964c9da7e03c9aedf6842c7d9c926ea1d25e6a524c6',0.3
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'6080bf87af2b2061910435588058862b104486d0967075d46b7b72110d520cf0',1.4
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'69016ea860663b95f9d0cc58817363303004a32fc9957f9d79e7893e4084881d',0.7
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'8296c9fe1dd12b208397fb80bba9f8e5c5d35d1d1be7c38737a22f75340edc76',0.7
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'9ed0340d34ef514f3776d02ecfbaa5b380f79b5024e1e32cb93d407229746343',0.3
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'abc02fc11520c7de51037ca3b11b004f1ab2ab010b5084888f6011c94114c81d',0.3
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'be30db6a86422aa22b6b0253eee5d26d544c61c4d80884cb9c8846b34b79867f',1.4
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'c0d3c66b08b45c28dab0d9fa72dc2ce508a18ffaae40fea997f40e2738a2786a',0.7
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'cdc825cdaaa7d9476655fc8b50c4b83e20d72c5aaae92d35991dfe2d9ddd23b3',0.3
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'e29a99a4a3503f1fe66744a09773414c19b5e83a0b39b22c36e4bfc95aa154de',0.3
b'36dc5e51c24c544b829b47eecf8fc780c3612910cdb0b87693e2fec2c987b8c4',b'f835d9f0a999484f0a988cd86672317bb159cfd8c6a93aad0ea556ff83c46fb6',0.7
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'17cd52f27d74444ba4804d020446eb3895b5ab2f67c754395f706bddc97cb859',0.3
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'2ecd8059d1fcc4fbc5c77d84975e893ed37c177461be6a954c54e927e8622ff3',1.0
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'30cda95db0bcf0c657900ac182173ec22ce3906c881de8b3c4cc603b436d2191',2.0999999999999996
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'3d4632a10e4a3127a8dda058f55a086ec88b91d02e15e84e5a3c9fc5de1d6a76',1.0
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'3ff265e0d5d20da8a3414e2f49b941ba84c01ca5962f3adf3e4e49f792781d06',0.3
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'5580a047302dbddeec982629951012e0c3b81088a9042571c3c63d606ca22a6e',0.3
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'6080bf87af2b2061910435588058862b104486d0967075d46b7b72110d520cf0',1.0
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'76d3b4527a4dbc3cb9e9e749348694a60890e0ebdbb8ee69c9fb342637ad8c16',0.3
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'85dcc68d58a3f3f606ab8ae4601286d5548f15cb23986b6b6eb4251c88fa41ad',0.7
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'89a2a250c4fc378537e493e8cfa8e2e67ec7b4bff52dcc693c6a2afdb7f69b9f',0.3
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'ba99c310b9e7ae8fc11cc010f7c71756e1e00be464407ae4869db1708b3758f8',0.3
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'c492b476f037ad9f09c2de87479e09485e11313ca6a3908b6bbaca436a2ee9b9',0.3
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'cad54cf728084c29159e6de13e7e4f5840d624786cc00d04e7c4aa094ad4a4bc',0.3
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'cdc825cdaaa7d9476655fc8b50c4b83e20d72c5aaae92d35991dfe2d9ddd23b3',0.7
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'e913c0cdbed32d60ce7e7b9fa225bb5655a0c2037733d82159ee49139daf30ab',1.4
b'37fc0cd75db3fc54cb69cb2d637a5896b0670fe74a85f5a4eeb9e200b1211fb4',b'f835d9f0a999484f0a988cd86672317bb159cfd8c6a93aad0ea556ff83c46fb6',0.3
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'044778464e4105a3362c9125f5055bb28f69ab27108ff24a94ab037df4411279',0.7
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'25e3ee58635e408287555b87cd6782c08da450e34215b45e978fd6590b718c1c',0.3
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'34693b2c53fac741717c7eeb8b95aa21143bd3aac6cc7fa437df3eac21f3f1d4',0.3
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'37a5821f758f4f076f73381cdc210eb7302f75670dd3fe77a96894b0280f307e',0.6
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'568bda07ab9aabc1acaf3fdb52b4c6ca0577e78c9b956e39722033be528bdee0',0.7
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'6044a6537a269f9e3c7237915f51157dd1b2cf528c189c5a2c219f83259eb594',0.3
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'69016ea860663b95f9d0cc58817363303004a32fc9957f9d79e7893e4084881d',0.3
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'8296c9fe1dd12b208397fb80bba9f8e5c5d35d1d1be7c38737a22f75340edc76',2.0999999999999996
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'85dcc68d58a3f3f606ab8ae4601286d5548f15cb23986b6b6eb4251c88fa41ad',0.3
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'bc1e4b5439349a9b19a5202cfd843b47d66a4ab2db581880671aa8ea5c06c79a',0.3
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'c0d3c66b08b45c28dab0d9fa72dc2ce508a18ffaae40fea997f40e2738a2786a',1.4
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'c259efabc5c696bb45b1923fb302fe7d5a1e69ff3251ec5cedba8c5691fc9932',0.3
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'cdc825cdaaa7d9476655fc8b50c4b83e20d72c5aaae92d35991dfe2d9ddd23b3',0.3
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'e29a99a4a3503f1fe66744a09773414c19b5e83a0b39b22c36e4bfc95aa154de',0.7
b'380fd5d755ffa185bafdba3a003f263524d51901f0974ef1e03ebba67c6dee16',b'f835d9f0a999484f0a988cd86672317bb159cfd8c6a93aad0ea556ff83c46fb6',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'053978a71409d087b34ab8cd786ae3d59d931dba6d10dc0aef171a7f827931c9',0.7
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'17cd52f27d74444ba4804d020446eb3895b5ab2f67c754395f706bddc97cb859',1.0
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'25e3ee58635e408287555b87cd6782c08da450e34215b45e978fd6590b718c1c',0.7
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'2ecd8059d1fcc4fbc5c77d84975e893ed37c177461be6a954c54e927e8622ff3',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'3ff265e0d5d20da8a3414e2f49b941ba84c01ca5962f3adf3e4e49f792781d06',0.7
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'5580a047302dbddeec982629951012e0c3b81088a9042571c3c63d606ca22a6e',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'578596b69ebf2a4d843e5964c9da7e03c9aedf6842c7d9c926ea1d25e6a524c6',0.7
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'6080bf87af2b2061910435588058862b104486d0967075d46b7b72110d520cf0',0.7
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'66c4ca97d91e89fd94ae1636b8ef0d198b745f31a8da48ce91c6eb980f7f43d7',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'69016ea860663b95f9d0cc58817363303004a32fc9957f9d79e7893e4084881d',1.0
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'76d3b4527a4dbc3cb9e9e749348694a60890e0ebdbb8ee69c9fb342637ad8c16',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'8118e13eb2b4595f304db3a04b2923e535265cbefc0c63121174d3fb3b76ddb4',0.7
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'8296c9fe1dd12b208397fb80bba9f8e5c5d35d1d1be7c38737a22f75340edc76',1.0
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'9ed0340d34ef514f3776d02ecfbaa5b380f79b5024e1e32cb93d407229746343',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'abc02fc11520c7de51037ca3b11b004f1ab2ab010b5084888f6011c94114c81d',0.7
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'aebd45c6be353fc7c4a85693a6b947f7aedbf2bf2b811f9b3e16f7a9002e11e4',0.7
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'bc1e4b5439349a9b19a5202cfd843b47d66a4ab2db581880671aa8ea5c06c79a',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'd7d7cbb4d088b5964b985613b21725a534cff15efa9281ab2a5a411543489a71',0.7
